filename,label,crop,disease,original_folder,original_split,path
image-00008.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00008.jpg
image-00009.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00009.jpg
image-00010.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00010.jpg
image-00011.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00011.jpg
image-00012.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00012.jpg
image-00013.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00013.jpg
image-00014.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00014.jpg
image-00015.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00015.jpg
image-00016.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00016.jpg
image-00017.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00017.jpg
image-00018.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00018.jpg
image-00019.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00019.jpg
image-00020.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00020.jpg
image-00021.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00021.jpg
image-00022.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00022.jpg
image-00023.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00023.jpg
image-00024.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00024.jpg
image-00025.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00025.jpg
image-00026.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00026.jpg
image-00027.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00027.jpg
image-00028.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00028.jpg
image-00029.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00029.jpg
image-00030.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00030.jpg
image-00031.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00031.jpg
image-00032.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00032.jpg
image-00033.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00033.jpg
image-00034.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00034.jpg
image-00035.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00035.jpg
image-00036.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00036.jpg
image-00037.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00037.jpg
image-00038.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00038.jpg
image-00039.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00039.jpg
image-00040.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00040.jpg
image-00041.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00041.jpg
image-00042.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00042.jpg
image-00043.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00043.jpg
image-00044.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00044.jpg
image-00045.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00045.jpg
image-00046.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00046.jpg
image-00047.jpg,cherry_healthy,cherry,healthy,Cherry leaf,train,PlantDoc_processed/cherry_healthy/image-00047.jpg
image-00001.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00001.jpg
image-00002.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00002.jpg
image-00003.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00003.jpg
image-00004.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00004.jpg
image-00005.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00005.jpg
image-00006.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00006.jpg
image-00007.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00007.jpg
image-00008.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00008.jpg
image-00009.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00009.jpg
image-00010.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00010.jpg
image-00011.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00011.jpg
image-00012.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00012.jpg
image-00013.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00013.jpg
image-00014.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00014.jpg
image-00015.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00015.jpg
image-00016.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00016.jpg
image-00017.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00017.jpg
image-00018.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00018.jpg
image-00019.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00019.jpg
image-00020.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00020.jpg
image-00021.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00021.jpg
image-00022.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00022.jpg
image-00023.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00023.jpg
image-00024.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00024.jpg
image-00025.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00025.jpg
image-00026.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00026.jpg
image-00027.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00027.jpg
image-00028.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00028.jpg
image-00029.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00029.jpg
image-00030.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00030.jpg
image-00031.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00031.jpg
image-00032.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00032.jpg
image-00033.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00033.jpg
image-00034.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00034.jpg
image-00035.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00035.jpg
image-00036.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00036.jpg
image-00037.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00037.jpg
image-00038.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00038.jpg
image-00039.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00039.jpg
image-00040.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00040.jpg
image-00041.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00041.jpg
image-00042.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00042.jpg
image-00043.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00043.jpg
image-00044.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00044.jpg
image-00045.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00045.jpg
image-00046.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00046.jpg
image-00047.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00047.jpg
image-00048.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00048.jpg
image-00049.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00049.jpg
image-00050.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00050.jpg
image-00051.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00051.jpg
image-00052.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00052.jpg
image-00053.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00053.jpg
image-00054.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00054.jpg
image-00055.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00055.jpg
image-00056.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00056.jpg
image-00057.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00057.jpg
image-00058.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00058.jpg
image-00059.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00059.jpg
image-00060.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00060.jpg
image-00061.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00061.jpg
image-00062.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00062.jpg
image-00063.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00063.jpg
image-00064.jpg,corn_gray_spot,corn,gray_spot,Corn Gray leaf spot,train,PlantDoc_processed/corn_gray_spot/image-00064.jpg
image-00001.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00001.jpg
image-00002.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00002.jpg
image-00003.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00003.jpg
image-00004.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00004.jpg
image-00005.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00005.jpg
image-00006.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00006.jpg
image-00007.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00007.jpg
image-00008.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00008.jpg
image-00009.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00009.jpg
image-00010.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00010.jpg
image-00011.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00011.jpg
image-00012.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00012.jpg
image-00013.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00013.jpg
image-00014.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00014.jpg
image-00015.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00015.jpg
image-00016.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00016.jpg
image-00017.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00017.jpg
image-00018.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00018.jpg
image-00019.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00019.jpg
image-00020.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00020.jpg
image-00021.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00021.jpg
image-00022.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00022.jpg
image-00023.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00023.jpg
image-00024.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00024.jpg
image-00025.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00025.jpg
image-00026.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00026.jpg
image-00027.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00027.jpg
image-00028.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00028.jpg
image-00029.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00029.jpg
image-00030.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00030.jpg
image-00031.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00031.jpg
image-00032.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00032.jpg
image-00033.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00033.jpg
image-00034.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00034.jpg
image-00035.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00035.jpg
image-00036.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00036.jpg
image-00037.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00037.jpg
image-00038.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00038.jpg
image-00039.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00039.jpg
image-00040.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00040.jpg
image-00041.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00041.jpg
image-00042.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00042.jpg
image-00043.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00043.jpg
image-00044.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00044.jpg
image-00045.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00045.jpg
image-00046.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00046.jpg
image-00047.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00047.jpg
image-00048.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00048.jpg
image-00049.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00049.jpg
image-00050.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00050.jpg
image-00051.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00051.jpg
image-00052.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00052.jpg
image-00053.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00053.jpg
image-00054.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00054.jpg
image-00055.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00055.jpg
image-00056.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00056.jpg
image-00057.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00057.jpg
image-00058.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00058.jpg
image-00059.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00059.jpg
image-00060.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00060.jpg
image-00061.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00061.jpg
image-00062.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00062.jpg
image-00063.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00063.jpg
image-00064.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00064.jpg
image-00065.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00065.jpg
image-00066.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00066.jpg
image-00067.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00067.jpg
image-00068.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00068.jpg
image-00069.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00069.jpg
image-00070.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00070.jpg
image-00071.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00071.jpg
image-00072.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00072.jpg
image-00073.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00073.jpg
image-00074.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00074.jpg
image-00075.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00075.jpg
image-00076.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00076.jpg
image-00077.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00077.jpg
image-00078.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00078.jpg
image-00079.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00079.jpg
image-00080.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00080.jpg
image-00081.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00081.jpg
image-00082.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00082.jpg
image-00083.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00083.jpg
image-00084.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00084.jpg
image-00085.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00085.jpg
image-00086.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00086.jpg
image-00087.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00087.jpg
image-00088.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00088.jpg
image-00089.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00089.jpg
image-00090.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00090.jpg
image-00091.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00091.jpg
image-00092.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00092.jpg
image-00093.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00093.jpg
image-00094.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00094.jpg
image-00095.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00095.jpg
image-00096.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00096.jpg
image-00097.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00097.jpg
image-00098.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00098.jpg
image-00099.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00099.jpg
image-00100.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00100.jpg
image-00101.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00101.jpg
image-00102.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00102.jpg
image-00103.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00103.jpg
image-00104.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00104.jpg
image-00105.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00105.jpg
image-00106.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00106.jpg
image-00107.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00107.jpg
image-00108.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00108.jpg
image-00109.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00109.jpg
image-00110.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00110.jpg
image-00111.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00111.jpg
image-00112.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00112.jpg
image-00113.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00113.jpg
image-00114.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00114.jpg
image-00115.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00115.jpg
image-00116.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00116.jpg
image-00117.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00117.jpg
image-00118.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00118.jpg
image-00119.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00119.jpg
image-00120.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00120.jpg
image-00121.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00121.jpg
image-00122.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00122.jpg
image-00123.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00123.jpg
image-00124.jpg,corn_blight,corn,blight,Corn leaf blight,train,PlantDoc_processed/corn_blight/image-00124.jpg
